"True, True, True, True, True, True, True"
Position,N,S,E,W
"(1, 1)", 0, 0, 0, 0
"(1, 2)", 0, 0, 0, 0
"(1, 3)", 0, 0, 0, 0
"(1, 4)", 0, 0, 0, 0
"(2, 0)", 0, 0, 0, 0
"(2, 1)", 0, 0, 0, 0
"(2, 2)", 0, 0, 0, 0
"(2, 3)", 0, 0, 0, 0
"(2, 4)", 0, 0, 0, 0
"(3, 0)", 0, 0, 0, 0
"(3, 1)", 0, 0, 0, 0
"(3, 2)", 0, 0, 0, 0
"(3, 3)", 0, 0, 0, 0
"(3, 4)", 0, 0, 0, 0
"(4, 0)", 0, 0, 0, 0
"(4, 1)", 0, 0, 0, 0
"(4, 2)", 0, 0, 0, 0
"(4, 3)", 0, 0, 0, 0
"(4, 4)", 0, 0, 0, 0
"True, True, True, False, False, True, False"
Position,N,S,E,W
"(0, 0)", 0, 0, 0, 0
"(0, 1)", 0, 0, 0, 0
"(0, 2)", 0, 0, 0, 0
"(0, 3)", 0, 0, 0, 0
"(0, 4)", 0, 0, 0, 0
"(1, 0)", 0, 0, 0, 0
"(1, 1)", 0, 0, 0, 0
"(1, 2)", 0, 0, 0, 0
"(1, 3)", 0, 0, 0, 0
"(1, 4)", 0, 0, 0, 0
"(2, 0)", 0, 0, 0, 0
"(2, 1)", 0, 0, 0, 0
"(2, 2)", 0, 0, 0, 0
"(2, 3)", 0, 0, 0, 0
"(2, 4)", 0, 0, 0, 0
"(3, 0)", 0, 0, 0, 0
"(3, 1)", 0, 0, 0, 0
"(3, 2)", 0, 0, 0, 0
"(3, 3)", 0, 0, 0, 0
"(3, 4)", 0, 0, 0, 0
"(4, 0)", 0, 0, 0, 0
"(4, 1)", 0, 0, 0, 0
"(4, 2)", 0, 0, 0, 0
"(4, 3)", 0, 0, 0, 0
"(4, 4)", 0, 0, 0, 0
"False, True, True, False, False, True, False"
Position,N,S,E,W
"(0, 0)", 0, 0, 0, 0
"(0, 1)", 0, 0, 0, 0
"(0, 2)", 0, 0, 0, 0
"(0, 3)", 0, 0, 0, 0
"(0, 4)", 0, 0, 0, 0
"(1, 0)", 0, 0, 0, 0
"(1, 1)", 0, 0, 0, 0
"(1, 2)", 0, 0, 0, 0
"(1, 3)", 0, 0, 0, 0
"(1, 4)", 0, 0, 0, 0
"(2, 0)", 0, 0, 0, 0
"(2, 1)", 0, 0, 0, 0
"(2, 2)", 0, 0, 0, 0
"(2, 3)", 0, 0, 0, 0
"(2, 4)", 0, 0, 0, 0
"(3, 0)", 0, 0, 0, 0
"(3, 1)", 0, 0, 0, 0
"(3, 2)", 0, 0, 0, 0
"(3, 3)", 0, 0, 0, 0
"(3, 4)", 0, 0, 0, 0
"(4, 0)", 0, 0, 0, 0
"(4, 1)", 0, 0, 0, 0
"(4, 2)", 0, 0, 0, 0
"(4, 3)", 0, 0, 0, 0
"(4, 4)", 0, 0, 0, 0
"True, True, True, False, False, False, True"
Position,N,S,E,W
"(0, 0)", 0, 0, 0, 0
"(0, 1)", 0, 0, 0, 0
"(0, 2)", 0, 0, 0, 0
"(0, 3)", 0, 0, 0, 0
"(0, 4)", 0, 0, 0, 0
"(1, 0)", 0, 0, 0, 0
"(1, 1)", 0, 0, 0, 0
"(1, 2)", 0, 0, 0, 0
"(1, 3)", 0, 0, 0, 0
"(1, 4)", 0, 0, 0, 0
"(2, 0)", 0, 0, 0, 0
"(2, 1)", 0, 0, 0, 0
"(2, 2)", 0, 0, 0, 0
"(2, 3)", 0, 0, 0, 0
"(2, 4)", 0, 0, 0, 0
"(3, 0)", 0, 0, 0, 0
"(3, 1)", 0, 0, 0, 0
"(3, 2)", 0, 0, 0, 0
"(3, 3)", 0, 0, 0, 0
"(3, 4)", 0, 0, 0, 0
"(4, 0)", 0, 0, 0, 0
"(4, 1)", 0, 0, 0, 0
"(4, 2)", 0, 0, 0, 0
"(4, 3)", 0, 0, 0, 0
"(4, 4)", 0, 0, 0, 0
"False, True, True, False, False, False, True"
Position,N,S,E,W
"(0, 0)", 0, 0, 0, 0
"(0, 1)", 0, 0, 0, 0
"(0, 2)", 0, 0, 0, 0
"(0, 3)", 0, 0, 0, 0
"(0, 4)", 0, 0, 0, 0
"(1, 0)", 0, 0, 0, 0
"(1, 1)", 0, 0, 0, 0
"(1, 2)", 0, 0, 0, 0
"(1, 3)", 0, 0, 0, 0
"(1, 4)", 0, 0, 0, 0
"(2, 0)", 0, 0, 0, 0
"(2, 1)", 0, 0, 0, 0
"(2, 2)", 0, 0, 0, 0
"(2, 3)", 0, 0, 0, 0
"(2, 4)", 0, 0, 0, 0
"(3, 0)", 0, 0, 0, 0
"(3, 1)", 0, 0, 0, 0
"(3, 2)", 0, 0, 0, 0
"(3, 3)", 0, 0, 0, 0
"(3, 4)", 0, 0, 0, 0
"(4, 0)", 0, 0, 0, 0
"(4, 1)", 0, 0, 0, 0
"(4, 2)", 0, 0, 0, 0
"(4, 3)", 0, 0, 0, 0
"(4, 4)", 0, 0, 0, 0
"True, True, True, False, False, False, False"
Position,N,S,E,W
"(0, 0)", 0, 0, 0, 0
"(0, 1)", 0, 0, 0, 0
"(0, 2)", 0, 0, 0, 0
"(0, 3)", 0, 0, 0, 0
"(0, 4)", 0, 0, 0, 0
"(1, 0)", 0, 0, 0, 0
"(1, 1)", 0, 0, 0, 0
"(1, 2)", 0, 0, 0, 0
"(1, 3)", 0, 0, 0, 0
"(1, 4)", 0, 0, 0, 0
"(2, 0)", 0, 0, 0, 0
"(2, 1)", 0, 0, 0, 0
"(2, 2)", 0, 0, 0, 0
"(2, 3)", 0, 0, 0, 0
"(2, 4)", 0, 0, 0, 0
"(3, 0)", 0, 0, 0, 0
"(3, 1)", 0, 0, 0, 0
"(3, 2)", 0, 0, 0, 0
"(3, 3)", 0, 0, 0, 0
"(3, 4)", 0, 0, 0, 0
"(4, 0)", 0, 0, 0, 0
"(4, 1)", 0, 0, 0, 0
"(4, 2)", 0, 0, 0, 0
"(4, 3)", 0, 0, 0, 0
"(4, 4)", 0, 0, 0, 0
"False, True, True, False, False, False, False"
Position,N,S,E,W
"(0, 0)", 0, 0, 0, 0
"(0, 1)", 0, 0, 0, 0
"(0, 2)", 0, 0, 0, 0
"(0, 3)", 0, 0, 0, 0
"(0, 4)", 0, 0, 0, 0
"(1, 0)", 0, 0, 0, 0
"(1, 1)", 0, 0, 0, 0
"(1, 2)", 0, 0, 0, 0
"(1, 3)", 0, 0, 0, 0
"(1, 4)", 0, 0, 0, 0
"(2, 0)", 0, 0, 0, 0
"(2, 1)", 0, 0, 0, 0
"(2, 2)", 0, 0, 0, 0
"(2, 3)", 0, 0, 0, 0
"(2, 4)", 0, 0, 0, 0
"(3, 0)", 0, 0, 0, 0
"(3, 1)", 0, 0, 0, 0
"(3, 2)", 0, 0, 0, 0
"(3, 3)", 0, 0, 0, 0
"(3, 4)", 0, 0, 0, 0
"(4, 0)", 0, 0, 0, 0
"(4, 1)", 0, 0, 0, 0
"(4, 2)", 0, 0, 0, 0
"(4, 3)", 0, 0, 0, 0
"(4, 4)", 0, 0, 0, 0
"True, True, False, True, True, True, True"
Position,N,S,E,W
"(0, 0)", 0, 0.42252263055000017, -0.66165, 0
"(0, 1)", -0.39, 6.863372681561625, 0, 0
"(0, 2)", 6.559011804468487, 14.999014314564548, 11.395536559916387, 0
"(0, 3)", 0, 0, 0, 0
"(0, 4)", 0, 0, 0, 0
"(1, 0)", 0, -0.47994749999999997, -0.3, -1.0029
"(1, 1)", -0.3, 3.7874061235665, 0, 0
"(1, 2)", 0, 0, 2.973248451750905, 9.461237093237056
"(1, 3)", 0, 0, 0, 0
"(1, 4)", 0, 0, 0, 0
"(2, 0)", 0, -0.3, 0, -0.39
"(2, 1)", -0.3, 5.688040188608168, -0.3, -0.3
"(2, 2)", 0.2969318875078406, 7.2352529053756065, -0.3, 12.767080129163284
"(2, 3)", 7.059352498776088, 21.873199731542705, 0, 0
"(2, 4)", 9.488350324856805, 0, 38.71422676145928, 7.65
"(3, 0)", 0, 0, 0, 0
"(3, 1)", 0, -0.3, 0, -0.3
"(3, 2)", -0.3, 0, -0.3, -0.3
"(3, 3)", 0, 0, 0, 0
"(3, 4)", 0, 0, 14.259604945015335, 28.861146352874965
"(4, 0)", 0, 0, 0, 0
"(4, 1)", 0, 0, 0, 0
"(4, 2)", 0, -0.3, 0, -0.3
"(4, 3)", -0.3, 7.219853545495917, 0, 0
"(4, 4)", -0.3, 0, 0, 20.061971442991638
"False, True, False, True, True, True, True"
Position,N,S,E,W
"(0, 0)", 0, 4.752, 11.2455, 0
"(0, 1)", 4.4376, 0, 0, 0
"(0, 2)", 0.2943, -0.6171, -0.774, 0
"(0, 3)", -1.1134647, -0.6981, -0.747, 0
"(0, 4)", -0.81, 0, -0.7089000000000001, 0
"(1, 0)", 0, 0, 0, -0.3
"(1, 1)", 0, -0.48, -0.3, -0.39
"(1, 2)", -0.51, -0.726, -0.81, -0.663
"(1, 3)", -0.6, -0.6, -0.747, -0.69
"(1, 4)", -0.573, 0, -0.663, -0.81
"(2, 0)", 0, -0.3, -0.3, -0.3
"(2, 1)", -0.51, -0.3, -0.3, -0.3
"(2, 2)", -0.6, -0.663, -0.51, -0.39
"(2, 3)", -0.627, 8.247241544289903, -0.51, -0.627
"(2, 4)", 0.4759870222498608, 0, 19.257905876939805, -0.81
"(3, 0)", 0, -0.3, -0.3, -0.3
"(3, 1)", -0.3, -0.39, -0.3, -0.3
"(3, 2)", -0.51, -0.3, -0.3, -0.3
"(3, 3)", -0.3, -0.39, 0, -0.3
"(3, 4)", 0, 0, 26.36044935164795, 8.953405797190932
"(4, 0)", 0, -0.3, 0, -0.3
"(4, 1)", -0.3, -0.3, 0, 0
"(4, 2)", 0, -0.3, 0, -0.3
"(4, 3)", 0, 3.7397697269999997, 0, 0
"(4, 4)", 9.557282560769998, 0, 0, 37.39290366666424
"True, True, False, True, True, True, False"
Position,N,S,E,W
"(0, 0)", 0, 0.9606443999999997, -0.8451, 0
"(0, 1)", -0.45299999999999996, 6.212034899999999, 0, 0
"(0, 2)", 0, 0, 14.910090362999998, 0
"(0, 3)", 0, 0, 0, 0
"(0, 4)", 0, 0, 4.409999999999999, 0
"(1, 0)", 0, -0.657, -0.8289, -0.72
"(1, 1)", -0.45299999999999996, -0.3, -0.39, 0.10478099999999985
"(1, 2)", 0, 0, 0, 4.1916419099999995
"(1, 3)", -0.39, 0, 0, 0
"(1, 4)", 0, 0, 0, -0.3
"(2, 0)", 0, -0.81, -0.6, -0.663
"(2, 1)", -0.69, -0.51, -0.6, -0.6
"(2, 2)", -0.39, 0, -0.6, -0.05610000000000008
"(2, 3)", 0, 0, 0, -0.3
"(2, 4)", 0, 0, 0, -0.3
"(3, 0)", 0, -0.39, -0.6, -0.6
"(3, 1)", -0.3, -0.627, -0.3, -0.657
"(3, 2)", -0.663, -0.39, -0.6, -0.573
"(3, 3)", -0.51, -0.3, -0.39, -0.3
"(3, 4)", -0.3, 0, -0.39, -0.3
"(4, 0)", 0, -0.6, 0, -0.6
"(4, 1)", -0.6, -0.39, 0, -0.51
"(4, 2)", -0.6, -0.6, 0, -0.39
"(4, 3)", -0.51, -0.747, 0, -0.657
"(4, 4)", -0.663, 0, 0, -0.51
"False, True, False, True, True, True, False"
Position,N,S,E,W
"(0, 0)", 0, 4.5864, 10.4535, 0
"(0, 1)", 0.2879999999999999, 0, 0, 0
"(0, 2)", -0.468, -0.8999999999999999, -0.663, 0
"(0, 3)", -0.8999999999999999, -0.6, -0.6, 0
"(0, 4)", -0.6, 0, -0.9171, 0
"(1, 0)", 0, 0, 0, 1.995
"(1, 1)", -0.3, 0, -0.3, 0
"(1, 2)", -0.51, -0.663, -0.3, -1.13793
"(1, 3)", -0.8811, -0.663, -0.6, -0.6
"(1, 4)", -0.9129, 0, -1.0470000000000002, -0.8999999999999999
"(2, 0)", 0, 0, 0, 0
"(2, 1)", 0, -0.6, 0, 0
"(2, 2)", -0.39, -0.3, -0.51, -0.627
"(2, 3)", -0.6, -0.7908, -0.5244, -0.39
"(2, 4)", -0.9399000000000001, 0, 1.0264859999999998, -1.0512
"(3, 0)", 0, 0, 0, 0
"(3, 1)", 0, -0.3, -0.3, 0
"(3, 2)", -0.3, -0.3, 0, -0.3
"(3, 3)", 0, 0.6936149999999999, -0.3, 0
"(3, 4)", 0, 0, 7.912033500000001, -1.1099999999999999
"(4, 0)", 0, 0, 0, 0
"(4, 1)", 0, 0, 0, -0.3
"(4, 2)", 0, 0, 0, 0
"(4, 3)", 0, 1.995, 0, 0
"(4, 4)", 14.7512655, 0, 0, 0
"True, True, False, True, True, False, True"
Position,N,S,E,W
"(0, 0)", 0, 0, 0, 0
"(0, 1)", 0, 0, 0, 0
"(0, 2)", 0, 0, 0, 0
"(0, 3)", 0, 0, 0, 0
"(0, 4)", 0, 0, 0, 0
"(1, 0)", 0, 0, 0, 0
"(1, 1)", 0, 0, 0, 0
"(1, 2)", 0, 0, 0, 0
"(1, 3)", 0, 0, 0, 0
"(1, 4)", 0, 0, 0, 0
"(2, 0)", 0, 0, 0, 0
"(2, 1)", 0, 0, 0, 0
"(2, 2)", 0, 0, 0, 0
"(2, 3)", 0, 0, 0, 0
"(2, 4)", 0, 0, 0, 0
"(3, 0)", 0, 0, 0, 0
"(3, 1)", 0, 0, 0, 0
"(3, 2)", 0, 0, 0, 0
"(3, 3)", 0, 0, 0, 0
"(3, 4)", 0, 0, 0, 0
"(4, 0)", 0, 0, 0, 0
"(4, 1)", 0, 0, 0, 0
"(4, 2)", 0, 0, 0, 0
"(4, 3)", 0, 0, 0, 0
"(4, 4)", 0, 0, 0, 0
"False, True, False, True, True, False, True"
Position,N,S,E,W
"(0, 0)", 0, 0, 0, 0
"(0, 1)", 0, 0, 0, 0
"(0, 2)", 0, 0, 0, 0
"(0, 3)", 0, 0, 0, 0
"(0, 4)", 0, 0, 0, 0
"(1, 0)", 0, 0, 0, 0
"(1, 1)", 0, 0, 0, 0
"(1, 2)", 0, 0, 0, 0
"(1, 3)", 0, 0, 0, 0
"(1, 4)", 0, 0, 0, 0
"(2, 0)", 0, 0, 0, 0
"(2, 1)", 0, 0, 0, 0
"(2, 2)", 0, 0, 0, 0
"(2, 3)", 0, 0, 0, 0
"(2, 4)", 0, 0, 0, 0
"(3, 0)", 0, 0, 0, 0
"(3, 1)", 0, 0, 0, 0
"(3, 2)", 0, 0, 0, 0
"(3, 3)", 0, 0, 0, 0
"(3, 4)", 0, 0, 0, 0
"(4, 0)", 0, 0, 0, 0
"(4, 1)", 0, 0, 0, 0
"(4, 2)", 0, 0, 0, 0
"(4, 3)", 0, 0, 0, 0
"(4, 4)", 0, 0, 0, 0
"True, True, False, True, True, False, False"
Position,N,S,E,W
"(0, 0)", 0, 0, 0, 0
"(0, 1)", 0, 0, 0, 0
"(0, 2)", 0, 0, 0, 0
"(0, 3)", 0, 0, 0, 0
"(0, 4)", 0, 0, 0, 0
"(1, 0)", 0, 0, 0, 0
"(1, 1)", 0, 0, 0, 0
"(1, 2)", 0, 0, 0, 0
"(1, 3)", 0, 0, 0, 0
"(1, 4)", 0, 0, 0, 0
"(2, 0)", 0, 0, 0, 0
"(2, 1)", 0, 0, 0, 0
"(2, 2)", 0, 0, 0, 0
"(2, 3)", 0, 0, 0, 0
"(2, 4)", 0, 0, 0, 0
"(3, 0)", 0, 0, 0, 0
"(3, 1)", 0, 0, 0, 0
"(3, 2)", 0, 0, 0, 0
"(3, 3)", 0, 0, 0, 0
"(3, 4)", 0, 0, 0, 0
"(4, 0)", 0, 0, 0, 0
"(4, 1)", 0, 0, 0, 0
"(4, 2)", 0, 0, 0, 0
"(4, 3)", 0, 0, 0, 0
"(4, 4)", 0, 0, 0, 0
"False, True, False, True, True, False, False"
Position,N,S,E,W
"(0, 0)", 0, 0, 0, 0
"(0, 1)", 0, 0, 0, 0
"(0, 2)", 0, 0, 0, 0
"(0, 3)", 0, 0, 0, 0
"(0, 4)", 0, 0, 0, 0
"(1, 0)", 0, 0, 0, 0
"(1, 1)", 0, 0, 0, 0
"(1, 2)", 0, 0, 0, 0
"(1, 3)", 0, 0, 0, 0
"(1, 4)", 0, 0, 0, 0
"(2, 0)", 0, 0, 0, 0
"(2, 1)", 0, 0, 0, 0
"(2, 2)", 0, 0, 0, 0
"(2, 3)", 0, 0, 0, 0
"(2, 4)", 0, 0, 0, 0
"(3, 0)", 0, 0, 0, 0
"(3, 1)", 0, 0, 0, 0
"(3, 2)", 0, 0, 0, 0
"(3, 3)", 0, 0, 0, 0
"(3, 4)", 0, 0, 0, 0
"(4, 0)", 0, 0, 0, 0
"(4, 1)", 0, 0, 0, 0
"(4, 2)", 0, 0, 0, 0
"(4, 3)", 0, 0, 0, 0
"(4, 4)", 0, 0, 0, 0
"True, True, False, True, False, True, True"
Position,N,S,E,W
"(0, 0)", 0, 13.457944636373485, -1.94230272, 0
"(0, 1)", 5.8047287909727965, 23.092586080259068, -1.544868, 0
"(0, 2)", 3.8202484965145347, 42.16032261373654, 5.157499355823401, 0
"(0, 3)", 0, 51.39100386713006, 0, 0
"(0, 4)", 60.62629729300895, 0, 0, 0
"(1, 0)", 0, -0.7166655149190388, -1.434003, -1.4382642
"(1, 1)", -1.262568, 2.492777387821146, -1.16544, -1.2082977
"(1, 2)", -0.5392959374433273, -0.774, -0.6, 21.37049822608812
"(1, 3)", -0.39, 0, 0, 0.8559003899999996
"(1, 4)", 0, 0, 0, 0
"(2, 0)", 0, -0.8181, -0.98577, -1.4702072999999998
"(2, 1)", -0.963, -1.14087, -0.93657986766891, -0.81
"(2, 2)", -0.9189, -0.873, 4.3670280615219275, -0.873
"(2, 3)", -1.473354164850663, 13.653005487984824, 0, 0
"(2, 4)", 27.88091687904135, 0, 151.48627428512205, 11.3985
"(3, 0)", 0, -0.837, -0.78453, -0.8918999999999999
"(3, 1)", -0.657, 1.8644636895782507, -0.657, -0.6
"(3, 2)", -0.7875351318524769, 30.070750176823537, -0.8829, -0.51
"(3, 3)", -0.51, 67.88806950632954, -0.39, 0
"(3, 4)", 0, 0, 133.97559517141963, 137.89991192690724
"(4, 0)", 0, -1.0484793, 0, -0.9441
"(4, 1)", -1.0649907, -0.7170000000000001, 0, -0.9171
"(4, 2)", -0.7908, 28.95699285325035, 0, -0.8541000000000001
"(4, 3)", -0.9378, 145.29101899712114, 0, -0.72
"(4, 4)", 63.66148425131789, 0, 0, 130.32747331031896
"False, True, False, True, False, True, True"
Position,N,S,E,W
"(0, 0)", 0, 59.21406606167004, 0, 0
"(0, 1)", 49.879075785557326, 10.970449716095944, 0, 0
"(0, 2)", 40.20195072999282, -1.053, -1.2111, 0
"(0, 3)", 22.796128673265176, 68.60119472604605, -1.2822, 0
"(0, 4)", -1.3389, 0, 52.916748182164355, 0
"(1, 0)", 0, 0, 0, 14.18200389523993
"(1, 1)", -0.3, -0.4251, -0.6, -0.3
"(1, 2)", -0.7599, -0.8160000000000001, -0.77669494632675, -0.717
"(1, 3)", -1.0029, -0.8999999999999999, 23.531277995988596, -0.7970999999999999
"(1, 4)", -0.5468671050818277, 0, 93.03407808713715, 7.845123925568624
"(2, 0)", 0, 0, 0, 0
"(2, 1)", 0, -0.3118867601925716, 0, -0.39
"(2, 2)", -0.3, 20.65313217595876, -0.51, -0.3
"(2, 3)", -0.51, 87.21058281648129, -0.51, -0.3
"(2, 4)", 27.898646982909703, 0, 112.85477220276329, 62.923509319772954
"(3, 0)", 0, 0, 0, 0
"(3, 1)", 0, 0, 0, 0
"(3, 2)", 0, 0, -0.3, -0.39
"(3, 3)", 0, -0.45299999999999996, -0.3, 0
"(3, 4)", 0, 0, 122.52310345818563, 104.10524260962441
"(4, 0)", 0, 0, 0, 0
"(4, 1)", 0, 0, 0, 0
"(4, 2)", 0, 0.015000000000000013, 0, 0
"(4, 3)", 0, 2.8245, 0, 0
"(4, 4)", 17.82449692409745, 0, 0, 131.80722434246087
"True, True, False, True, False, True, False"
Position,N,S,E,W
"(0, 0)", 0, -1.0029, -1.5541379999999998, 0
"(0, 1)", -0.7970999999999999, -0.489645, -0.9269999999999999, 0
"(0, 2)", -0.3, 3.2710972951500006, -0.39, 0
"(0, 3)", 0, 11.488547244121502, 0, 0
"(0, 4)", 23.360213564495417, 0, 10.647632376052872, 0
"(1, 0)", 0, -1.370961, -1.323591, -1.7665125899999998
"(1, 1)", -1.1754090000000001, -1.0773782083499999, -1.2705600000000001, -0.9359999999999999
"(1, 2)", -0.8454299999999999, -0.76774248615, -0.6, -0.18084105000000006
"(1, 3)", -0.72465, 4.1835386809185, -0.39, -0.3
"(1, 4)", 0, 0, 0, 10.349107920176241
"(2, 0)", 0, -1.26393, -1.395804, -1.09017
"(2, 1)", -1.3476089999999998, -1.1099999999999999, -1.434732, -1.23087
"(2, 2)", -1.0449, -0.747, -0.9269999999999999, -0.873
"(2, 3)", -0.6, -1.2053909999999999, -0.663, -0.19520901795000012
"(2, 4)", -1.2387089999999998, 0, -0.86757, 3.1968033943612455
"(3, 0)", 0, -1.615716, -0.9081, -0.8559
"(3, 1)", -1.15266, -1.18866, -1.3773389999999999, -1.493169
"(3, 2)", -1.026, -1.1829, -1.3071, -1.09677
"(3, 3)", -1.2492299999999998, -0.8811, -1.305399, -1.02
"(3, 4)", -1.2262709999999999, 0, -1.5855389999999998, -1.2244226999999999
"(4, 0)", 0, -1.363647, 0, -1.33212
"(4, 1)", -1.504284, -1.2441, 0, -1.0659
"(4, 2)", -1.1622, -1.416399, 0, -1.1748
"(4, 3)", -1.3218, -1.6591436700000002, 0, -1.334931
"(4, 4)", -1.4122113, 0, 0, -1.58106681
"False, True, False, True, False, True, False"
Position,N,S,E,W
"(0, 0)", 0, 6.0705054585000005, 17.01252777915, 0
"(0, 1)", 11.805343456935, 0, 0, 0
"(0, 2)", 5.40500943411, -0.8292300000000001, -0.6, 0
"(0, 3)", 0.04327275820499987, -1.945984848595542, -1.2949080000000002, 0
"(0, 4)", -1.794527367, 0, 11.578679215581063, 0
"(1, 0)", 0, 0, 0, 2.8245
"(1, 1)", -0.3, -0.39, 0, 1.73148015
"(1, 2)", -0.49798305, -0.726, -0.6, 0.27105491265
"(1, 3)", -0.9129, -0.8760029294144345, -0.8219146129700701, -1.00197
"(1, 4)", -1.536910128927, 0, 28.77505093136199, 1.3599611772618478
"(2, 0)", 0, 0, 0, 0.015000000000000013
"(2, 1)", -0.3, -0.39, 0, -0.3
"(2, 2)", -0.51, -0.7557622197, -0.747, -0.41700000000000004
"(2, 3)", -0.9948, -1.06031232651, 1.9464810858926267, -0.69
"(2, 4)", -1.4254863404429998, 0, 40.186193823681755, 2.9183285495059583
"(3, 0)", 0, -0.3, 0, 0
"(3, 1)", -0.3, -0.3, 0, -0.3
"(3, 2)", -0.3, -0.3, -0.51, -0.3
"(3, 3)", -0.3, 11.834994887565362, -0.3, -0.3
"(3, 4)", 0, 0, 28.387535655150636, 24.47714512568166
"(4, 0)", 0, 0, 0, 0
"(4, 1)", 0, 0, 0, -0.3
"(4, 2)", -0.3, -0.39, 0, 0
"(4, 3)", 0, 14.690152839243536, 0, 0
"(4, 4)", 17.302877948014203, 0, 0, 59.18002610523894
"True, True, False, True, False, False, True"
Position,N,S,E,W
"(0, 0)", 0, 0, 0, 0
"(0, 1)", 0, 0, 0, 0
"(0, 2)", 0, 0, 0, 0
"(0, 3)", 0, 0, 0, 0
"(0, 4)", 0, 0, 0, 0
"(1, 0)", 0, 0, 0, 0
"(1, 1)", 0, 0, 0, 0
"(1, 2)", 0, 0, 0, 0
"(1, 3)", 0, 0, 0, 0
"(1, 4)", 0, 0, 0, 0
"(2, 0)", 0, 0, 0, 0
"(2, 1)", 0, 0, 0, 0
"(2, 2)", 0, 0, 0, 0
"(2, 3)", 0, 0, 0, 0
"(2, 4)", 0, 0, 0, 0
"(3, 0)", 0, 0, 0, 0
"(3, 1)", 0, 0, 0, 0
"(3, 2)", 0, 0, 0, 0
"(3, 3)", 0, 0, 0, 0
"(3, 4)", 0, 0, 0, 0
"(4, 0)", 0, 0, 0, 0
"(4, 1)", 0, 0, 0, 0
"(4, 2)", 0, 0, 0, 0
"(4, 3)", 0, 0, 0, 0
"(4, 4)", 0, 0, 0, 0
"False, True, False, True, False, False, True"
Position,N,S,E,W
"(0, 0)", 0, 0, 0, 0
"(0, 1)", 0, 0, 0, 0
"(0, 2)", 0, 0, 0, 0
"(0, 3)", 0, 0, 0, 0
"(0, 4)", 0, 0, 0, 0
"(1, 0)", 0, 0, 0, 0
"(1, 1)", 0, 0, 0, 0
"(1, 2)", 0, 0, 0, 0
"(1, 3)", 0, 0, 0, 0
"(1, 4)", 0, 0, 0, 0
"(2, 0)", 0, 0, 0, 0
"(2, 1)", 0, 0, 0, 0
"(2, 2)", 0, 0, 0, 0
"(2, 3)", 0, 0, 0, 0
"(2, 4)", 0, 0, 0, 0
"(3, 0)", 0, 0, 0, 0
"(3, 1)", 0, 0, 0, 0
"(3, 2)", 0, 0, 0, 0
"(3, 3)", 0, 0, 0, 0
"(3, 4)", 0, 0, 0, 0
"(4, 0)", 0, 0, 0, 0
"(4, 1)", 0, 0, 0, 0
"(4, 2)", 0, 0, 0, 0
"(4, 3)", 0, 0, 0, 0
"(4, 4)", 0, 0, 0, 0
"True, True, False, True, False, False, False"
Position,N,S,E,W
"(0, 0)", 0, 0, 0, 0
"(0, 1)", 0, 0, 0, 0
"(0, 2)", 0, 0, 0, 0
"(0, 3)", 0, 0, 0, 0
"(0, 4)", 0, 0, 0, 0
"(1, 0)", 0, 0, 0, 0
"(1, 1)", 0, 0, 0, 0
"(1, 2)", 0, 0, 0, 0
"(1, 3)", 0, 0, 0, 0
"(1, 4)", 0, 0, 0, 0
"(2, 0)", 0, 0, 0, 0
"(2, 1)", 0, 0, 0, 0
"(2, 2)", 0, 0, 0, 0
"(2, 3)", 0, 0, 0, 0
"(2, 4)", 0, 0, 0, 0
"(3, 0)", 0, 0, 0, 0
"(3, 1)", 0, 0, 0, 0
"(3, 2)", 0, 0, 0, 0
"(3, 3)", 0, 0, 0, 0
"(3, 4)", 0, 0, 0, 0
"(4, 0)", 0, 0, 0, 0
"(4, 1)", 0, 0, 0, 0
"(4, 2)", 0, 0, 0, 0
"(4, 3)", 0, 0, 0, 0
"(4, 4)", 0, 0, 0, 0
"False, True, False, True, False, False, False"
Position,N,S,E,W
"(0, 0)", 0, 0, 0, 0
"(0, 1)", 0, 0, 0, 0
"(0, 2)", 0, 0, 0, 0
"(0, 3)", 0, 0, 0, 0
"(0, 4)", 0, 0, 0, 0
"(1, 0)", 0, 0, 0, 0
"(1, 1)", 0, 0, 0, 0
"(1, 2)", 0, 0, 0, 0
"(1, 3)", 0, 0, 0, 0
"(1, 4)", 0, 0, 0, 0
"(2, 0)", 0, 0, 0, 0
"(2, 1)", 0, 0, 0, 0
"(2, 2)", 0, 0, 0, 0
"(2, 3)", 0, 0, 0, 0
"(2, 4)", 0, 0, 0, 0
"(3, 0)", 0, 0, 0, 0
"(3, 1)", 0, 0, 0, 0
"(3, 2)", 0, 0, 0, 0
"(3, 3)", 0, 0, 0, 0
"(3, 4)", 0, 0, 0, 0
"(4, 0)", 0, 0, 0, 0
"(4, 1)", 0, 0, 0, 0
"(4, 2)", 0, 0, 0, 0
"(4, 3)", 0, 0, 0, 0
"(4, 4)", 0, 0, 0, 0
"True, True, False, False, True, True, True"
Position,N,S,E,W
"(0, 0)", 0, 0, 0, 0
"(0, 1)", 0, 0, 0, 0
"(0, 2)", 0, 0, 0, 0
"(0, 3)", 0, 0, 0, 0
"(0, 4)", 0, 0, 0, 0
"(1, 0)", 0, 0, 0, 0
"(1, 1)", 0, 0, 0, 0
"(1, 2)", 0, 0, 0, 0
