Experiment2_1
"True, True, True, True, True, True, True"
Position,N,S,E,W
"(3, 0)", 0, 0, 0, 0
"(3, 1)", 0, 0, 0, 0
"(3, 2)", 0, 0, 0, 0
"(3, 3)", 0, 0, 0, 0
"(3, 4)", 0, 0, 0, 0
"(4, 0)", 0, 0, 0, 0
"(4, 1)", 0, 0, 0, 0
"(4, 2)", 0, 0, 0, 0
"(4, 3)", 0, 0, 0, 0
"(4, 4)", 0, 0, 0, 0
"True, True, True, False, False, True, True"
Position,N,S,E,W
"(0, 0)", 0, 0, 0, 0
"(0, 1)", 0, 0, 0, 0
"(0, 2)", 0, 0, 0, 0
"(0, 3)", 0, 0, 0, 0
"(0, 4)", 0, 0, 0, 0
"(1, 0)", 0, 0, 0, 0
"(1, 1)", 0, 0, 0, 0
"(1, 2)", 0, 0, 0, 0
"(1, 3)", 0, 0, 0, 0
"(1, 4)", 0, 0, 0, 0
"(2, 0)", 0, 0, 0, 0
"(2, 1)", 0, 0, 0, 0
"(2, 2)", 0, 0, 0, 0
"(2, 3)", 0, 0, 0, 0
"(2, 4)", 0, 0, 14.5, 0
"(3, 0)", 0, 0, 0, 0
"(3, 1)", 0, 0, 0, 0
"(3, 2)", 0, 0, 0, 0
"(3, 3)", 0, -1.0, 0, 0
"(3, 4)", 0, 0, -1.0, -1.0
"(4, 0)", 0, 0, 0, 0
"(4, 1)", 0, 0, 0, 0
"(4, 2)", 0, 0, 0, 0
"(4, 3)", 0, 0, 0, -1.0
"(4, 4)", -1.0, 0, 0, 0
"False, True, True, False, False, True, True"
Position,N,S,E,W
"(0, 0)", 0, 0, 0, 0
"(0, 1)", 0, 0, 0, 0
"(0, 2)", 0, 0, 0, 0
"(0, 3)", 0, 0, 0, 0
"(0, 4)", 0, 0, 0, 0
"(1, 0)", 0, 0, 0, 0
"(1, 1)", 0, 0, 0, 0
"(1, 2)", 0, 0, 0, 0
"(1, 3)", 0, 0, 0, 0
"(1, 4)", 0, 0, 0, 0
"(2, 0)", 0, 0, 0, 0
"(2, 1)", 0, 0, 0, 0
"(2, 2)", 0, 0, 0, 0
"(2, 3)", 0, 0, 0, 0
"(2, 4)", 0, 0, 0, 0
"(3, 0)", 0, 0, 0, 0
"(3, 1)", 0, 0, 0, 0
"(3, 2)", 0, 0, 0, 0
"(3, 3)", 0, 0, 0, 0
"(3, 4)", 0, 0, 0, 0
"(4, 0)", 0, 0, 0, 0
"(4, 1)", 0, 0, 0, 0
"(4, 2)", 0, 0, 0, 0
"(4, 3)", 0, 0, 0, 0
"(4, 4)", 0, 0, 0, 0
"True, True, True, False, False, True, False"
Position,N,S,E,W
"(0, 0)", 0, -4.06, -4.97375, 0
"(0, 1)", -4.57, -4.2875, -3.94, 0
"(0, 2)", -4.825, -4.467999999999999, -4.129, 0
"(0, 3)", 0, 4.7269000000000005, 0, 0
"(0, 4)", 15.0, 0, 48.99721286604999, 0
"(1, 0)", 0, -4.234999999999999, -7.8358, -4.5175
"(1, 1)", -4.422499999999999, -5.6305, -6.64675, -4.185
"(1, 2)", -5.661249999999999, -5.2506, -11.473736046899997, -5.483099999999999
"(1, 3)", -3.5199999999999996, -2.4349999999999996, -5.2340625, -2.55
"(1, 4)", 0, 0, 0, 9.691181
"(2, 0)", 0, -8.743749999999999, -8.54009375, -6.3055
"(2, 1)", -7.287, -7.578250000000001, -7.690275, -6.021999999999999
"(2, 2)", -6.7234, -8.009414999999999, -6.789375, -8.341999
"(2, 3)", -7.4136999999999995, -6.487599999999999, -5.388125, -5.185599999999999
"(2, 4)", -5.787999999999999, 0, -4.80375, -1.4365849999999991
"(3, 0)", 0, -7.201599999999999, -6.134625, -7.009275
"(3, 1)", -5.9465, -7.347975, -5.367999999999999, -7.376249999999999
"(3, 2)", -5.145, -5.7906249999999995, -4.8605, -8.3332375
"(3, 3)", -5.2875, -7.395921874999999, -7.675375, -5.82475
"(3, 4)", -6.081999999999999, 0, -6.93634375, -6.022099999999999
"(4, 0)", 0, -7.7212187499999985, 0, -5.6842500000000005
"(4, 1)", -6.842312499999999, -6.0741249999999996, 0, -7.450175
"(4, 2)", -7.983631249999998, -7.1095375, 0, -6.3055
"(4, 3)", -8.371125, -10.596493437499998, 0, -7.3345625
"(4, 4)", -10.995377968749999, 0, 0, -8.855509374999999
"False, True, True, False, False, True, False"
Position,N,S,E,W
"(0, 0)", 0, 0, 32.849999999999994, 0
"(0, 1)", 15.809999999999999, -2.8, 0, 0
"(0, 2)", -2.54, -11.153361896737499, -2.19, 0
"(0, 3)", -5.755719999999999, -17.856723793475, -6.8525012499999995, 0
"(0, 4)", -21.226068791820936, 0, -19.453787802824998, 0
"(1, 0)", 0, 0, 0, 0
"(1, 1)", 0, 0, 0, 0
"(1, 2)", 0, 0, -0.7982775000000004, 0
"(1, 3)", -2.19, -3.7824999999999998, -2.4349999999999996, -4.7197375
"(1, 4)", -5.316749999999999, 0, -3.71, -24.235666127592495
"(2, 0)", 0, 0, 0, 0
"(2, 1)", 0, 0, 0, 0
"(2, 2)", 0, 0, 0, 49.307935639949996
"(2, 3)", 2.8606749999999983, 0, 0, 0
"(2, 4)", -1.7, 0, -1.5, -4.737903749999999
"(3, 0)", 0, 0, 0, 0
"(3, 1)", 0, 0, 0, 0
"(3, 2)", 0, 0, 0, 6.5
"(3, 3)", -1.0, 0, 0, 0
"(3, 4)", -1.0, 0, -1.0, -1.0
"(4, 0)", 0, 0, 0, 0
"(4, 1)", 0, 0, 0, 0
"(4, 2)", 0, 0, 0, 0
"(4, 3)", 0, -1.0, 0, 0
"(4, 4)", -1.0, 0, 0, -1.5
"True, True, True, False, False, False, True"
Position,N,S,E,W
"(0, 0)", 0, 0, 0, 0
"(0, 1)", 0, 0, 0, 0
"(0, 2)", 0, 0, 0, 0
"(0, 3)", 0, 0, 0, 0
"(0, 4)", 0, 0, 0, 0
"(1, 0)", 0, 0, 0, 0
"(1, 1)", 0, 0, 0, 0
"(1, 2)", 0, 0, 0, 0
"(1, 3)", 0, 0, 0, 0
"(1, 4)", 0, 0, 0, 0
"(2, 0)", 0, 0, 0, 0
"(2, 1)", 0, 0, 0, 0
"(2, 2)", 0, 0, 0, 0
"(2, 3)", 0, 0, 0, 0
"(2, 4)", 0, 0, 0, 0
"(3, 0)", 0, 0, 0, 0
"(3, 1)", 0, 0, 0, 0
"(3, 2)", 0, 0, 0, 0
"(3, 3)", 0, 0, 0, 0
"(3, 4)", 0, 0, 0, 0
"(4, 0)", 0, 0, 0, 0
"(4, 1)", 0, 0, 0, 0
"(4, 2)", 0, 0, 0, 0
"(4, 3)", 0, 0, 0, 0
"(4, 4)", 0, 0, 0, 0
"False, True, True, False, False, False, True"
Position,N,S,E,W
"(0, 0)", 0, 0, 0, 0
"(0, 1)", 0, 0, 0, 0
"(0, 2)", 0, 0, 0, 0
"(0, 3)", 0, 0, 0, 0
"(0, 4)", 0, 0, 0, 0
"(1, 0)", 0, 0, 0, 0
"(1, 1)", 0, 0, 0, 0
"(1, 2)", 0, 0, 0, 0
"(1, 3)", 0, 0, 0, 0
"(1, 4)", 0, 0, 0, 0
"(2, 0)", 0, 0, 0, 0
"(2, 1)", 0, 0, 0, 0
"(2, 2)", 0, 0, 0, 0
"(2, 3)", 0, 0, 0, 0
"(2, 4)", 0, 0, 0, 0
"(3, 0)", 0, 0, 0, 0
"(3, 1)", 0, 0, 0, 0
"(3, 2)", 0, 0, 0, 0
"(3, 3)", 0, 0, 0, 0
"(3, 4)", 0, 0, 0, 0
"(4, 0)", 0, 0, 0, 0
"(4, 1)", 0, 0, 0, 0
"(4, 2)", 0, 0, 0, 0
"(4, 3)", 0, 0, 0, 0
"(4, 4)", 0, 0, 0, 0
"True, True, True, False, False, False, False"
Position,N,S,E,W
"(0, 0)", 0, 0, 0, 0
"(0, 1)", 0, 0, 0, 0
"(0, 2)", 0, 0, 0, 0
"(0, 3)", 0, 0, 0, 0
"(0, 4)", 0, 0, 0, 0
"(1, 0)", 0, 0, 0, 0
"(1, 1)", 0, 0, 0, 0
"(1, 2)", 0, 0, 0, 0
"(1, 3)", 0, 0, 0, 0
"(1, 4)", 0, 0, 0, 0
"(2, 0)", 0, 0, 0, 0
"(2, 1)", 0, 0, 0, 0
"(2, 2)", 0, 0, 0, 0
"(2, 3)", 0, 0, 0, 0
"(2, 4)", 0, 0, 0, 0
"(3, 0)", 0, 0, 0, 0
"(3, 1)", 0, 0, 0, 0
"(3, 2)", 0, 0, 0, 0
"(3, 3)", 0, 0, 0, 0
"(3, 4)", 0, 0, 0, 0
"(4, 0)", 0, 0, 0, 0
"(4, 1)", 0, 0, 0, 0
"(4, 2)", 0, 0, 0, 0
"(4, 3)", 0, 0, 0, 0
"(4, 4)", 0, 0, 0, 0
"False, True, True, False, False, False, False"
Position,N,S,E,W
"(0, 0)", 0, 0, 0, 0
"(0, 1)", 0, 0, 0, 0
"(0, 2)", 0, 0, 0, 0
"(0, 3)", 0, 0, 0, 0
"(0, 4)", 0, 0, 0, 0
"(1, 0)", 0, 0, 0, 0
"(1, 1)", 0, 0, 0, 0
"(1, 2)", 0, 0, 0, 0
"(1, 3)", 0, 0, 0, 0
"(1, 4)", 0, 0, 0, 0
"(2, 0)", 0, 0, 0, 0
"(2, 1)", 0, 0, 0, 0
"(2, 2)", 0, 0, 0, 0
"(2, 3)", 0, 0, 0, 0
"(2, 4)", 0, 0, 0, 0
"(3, 0)", 0, 0, 0, 0
"(3, 1)", 0, 0, 0, 0
"(3, 2)", 0, 0, 0, 0
"(3, 3)", 0, 0, 0, 0
"(3, 4)", 0, 0, 0, 0
"(4, 0)", 0, 0, 0, 0
"(4, 1)", 0, 0, 0, 0
"(4, 2)", 0, 0, 0, 0
"(4, 3)", 0, 0, 0, 0
"(4, 4)", 0, 0, 0, 0
"True, True, False, True, True, True, True"
Position,N,S,E,W
"(0, 0)", 0, 0, 0, 0
"(0, 1)", 0, 0, 0, 0
"(0, 2)", 0, 0, 0, 0
"(0, 3)", 0, 0, 0, 0
"(0, 4)", 0, 0, 0, 0
"(1, 0)", 0, -1.0, -3.99, 0
"(1, 1)", 0, 0, -1.0, 0
"(1, 2)", 0, 0, 0, 0
"(1, 3)", 0, 0, 0, 0
"(1, 4)", 0, 0, 0, 0
"(2, 0)", 0, -1.0, -4.1754999999999995, -3.04
"(2, 1)", -1.0, -1.0, -2.9, 0
"(2, 2)", 0, -1.0, -2.55, 0
"(2, 3)", -1.0, -1.0, 0, 0
"(2, 4)", 15.0, 0, 25.5, 0
"(3, 0)", 0, -1.5, -1.7, -3.6648999999999994
"(3, 1)", 0, -1.0, -1.5, -1.7
"(3, 2)", -1.0, -1.0, -1.0, -1.0
"(3, 3)", 0, -1.0, 0, 0
"(3, 4)", 0, 0, -2.2, 5.8
"(4, 0)", 0, 0, 0, -3.808
"(4, 1)", -2.55, 0, 0, 0
"(4, 2)", -1.0, 0, 0, -1.0
"(4, 3)", -1.0, 0, 0, 0
"(4, 4)", -1.0, 0, 0, -1.5
"False, True, False, True, True, True, True"
Position,N,S,E,W
"(0, 0)", 0, 0, 0, 0
"(0, 1)", 0, 0, 0, 0
"(0, 2)", 0, 0, 0, 0
"(0, 3)", 0, 0, 0, 0
"(0, 4)", 0, 0, 0, 0
"(1, 0)", 0, 0, 0, 0
"(1, 1)", 0, 0, 0, 0
"(1, 2)", 0, 0, 0, 0
"(1, 3)", 0, 0, 0, 0
"(1, 4)", 0, 0, 0, 0
"(2, 0)", 0, 0, 0, 0
"(2, 1)", 0, 0, 0, 0
"(2, 2)", 0, 0, 0, 0
"(2, 3)", 0, -1.7, 0, 0
"(2, 4)", -1.0, 0, -2.2, 0
"(3, 0)", 0, 0, 0, 0
"(3, 1)", 0, 0, 0, 0
"(3, 2)", 0, 0, 0, 0
"(3, 3)", 0, 0, 0, 0
"(3, 4)", 0, 0, -1.7, -1.0
"(4, 0)", 0, 0, 0, 0
"(4, 1)", 0, 0, 0, 0
"(4, 2)", 0, 0, 0, 0
"(4, 3)", 0, 0, 0, 0
"(4, 4)", 0, 0, 0, 25.0
"True, True, False, True, True, True, False"
Position,N,S,E,W
"(0, 0)", 0, -1.0, 0, 0
"(0, 1)", 0, -1.0, 0, 0
"(0, 2)", 0, 15.0, 14.5, 0
"(0, 3)", 0, 0, 0, 0
"(0, 4)", 0, 0, 0, 0
"(1, 0)", 0, 0, 0, -1.0
"(1, 1)", 0, 0, 0, 0
"(1, 2)", 0, 0, 0, -1.0
"(1, 3)", 0, 0, 0, 0
"(1, 4)", 0, 0, 0, 0
"(2, 0)", 0, 0, -1.5, 0
"(2, 1)", 0, 0, -2.9, 0
"(2, 2)", 0, 0, 0, -1.0
"(2, 3)", 0, 0, 0, 0
"(2, 4)", 0, 0, 0, 0
"(3, 0)", 0, -4.115, -1.5, -1.0
"(3, 1)", -3.15, -1.0, -1.7, -1.7
"(3, 2)", -1.5, 0, -1.0, -1.0
"(3, 3)", -1.0, 0, 0, 0
"(3, 4)", -1.0, 0, -1.0, 0
"(4, 0)", 0, 0, 0, -2.8
"(4, 1)", -1.0, -1.0, 0, -1.5
"(4, 2)", -1.0, 0, 0, -1.0
"(4, 3)", 0, 0, 0, 0
"(4, 4)", 0, 0, 0, -1.0
"False, True, False, True, True, True, False"
Position,N,S,E,W
"(0, 0)", 0, 0, 15.0, 0
"(0, 1)", -1.0, 0, 0, 0
"(0, 2)", 0, 0, -1.5, 0
"(0, 3)", 0, 0, 0, 0
"(0, 4)", 0, 0, 0, 0
"(1, 0)", 0, 0, 0, 0
"(1, 1)", 0, 0, 0, -1.0
"(1, 2)", 0, 0, -1.0, -1.0
"(1, 3)", 0, 0, 0, 0
"(1, 4)", 0, 0, 0, 0
"(2, 0)", 0, 0, 0, 0
"(2, 1)", 0, 0, 0, -1.0
"(2, 2)", -1.0, 0, 0, 0
"(2, 3)", 0, 0, 0, 0
"(2, 4)", 0, 0, -1.5, 0
"(3, 0)", 0, 0, 0, 0
"(3, 1)", 0, 0, 0, 0
"(3, 2)", 0, 0, 0, 0
"(3, 3)", 0, 0, 0, 0
"(3, 4)", 0, 0, -1.0, -1.0
"(4, 0)", 0, 0, 0, 0
"(4, 1)", 0, 0, 0, 0
"(4, 2)", 0, 0, 0, 0
"(4, 3)", 0, 0, 0, 0
"(4, 4)", 0, 0, 0, 14.5
"True, True, False, True, True, False, True"
Position,N,S,E,W
"(0, 0)", 0, 0, 0, 0
"(0, 1)", 0, 0, 0, 0
"(0, 2)", 0, 0, 0, 0
"(0, 3)", 0, 0, 0, 0
"(0, 4)", 0, 0, 0, 0
"(1, 0)", 0, 0, 0, 0
"(1, 1)", 0, 0, 0, 0
"(1, 2)", 0, 0, 0, 0
"(1, 3)", 0, 0, 0, 0
"(1, 4)", 0, 0, 0, 0
"(2, 0)", 0, 0, 0, 0
"(2, 1)", 0, 0, 0, 0
"(2, 2)", 0, 0, 0, 0
"(2, 3)", 0, 0, 0, 0
"(2, 4)", 0, 0, 0, 0
"(3, 0)", 0, 0, 0, 0
"(3, 1)", 0, 0, 0, 0
"(3, 2)", 0, 0, 0, 0
"(3, 3)", 0, 0, 0, 0
"(3, 4)", 0, 0, 0, 0
"(4, 0)", 0, 0, 0, 0
"(4, 1)", 0, 0, 0, 0
"(4, 2)", 0, 0, 0, 0
"(4, 3)", 0, 0, 0, 0
"(4, 4)", 0, 0, 0, 0
"False, True, False, True, True, False, True"
Position,N,S,E,W
"(0, 0)", 0, 0, 0, 0
"(0, 1)", 0, 0, 0, 0
"(0, 2)", 0, 0, 0, 0
"(0, 3)", 0, 0, 0, 0
"(0, 4)", 0, 0, 0, 0
"(1, 0)", 0, 0, 0, 0
"(1, 1)", 0, 0, 0, 0
"(1, 2)", 0, 0, 0, 0
"(1, 3)", 0, 0, 0, 0
"(1, 4)", 0, 0, 0, 0
"(2, 0)", 0, 0, 0, 0
"(2, 1)", 0, 0, 0, 0
"(2, 2)", 0, 0, 0, 0
"(2, 3)", 0, 0, 0, 0
"(2, 4)", 0, 0, 0, 0
"(3, 0)", 0, 0, 0, 0
"(3, 1)", 0, 0, 0, 0
"(3, 2)", 0, 0, 0, 0
"(3, 3)", 0, 0, 0, 0
"(3, 4)", 0, 0, 0, 0
"(4, 0)", 0, 0, 0, 0
"(4, 1)", 0, 0, 0, 0
"(4, 2)", 0, 0, 0, 0
"(4, 3)", 0, 0, 0, 0
"(4, 4)", 0, 0, 0, 0
"True, True, False, True, True, False, False"
Position,N,S,E,W
"(0, 0)", 0, 0, 0, 0
"(0, 1)", 0, 0, 0, 0
"(0, 2)", 0, 0, 0, 0
"(0, 3)", 0, 0, 0, 0
"(0, 4)", 0, 0, 0, 0
"(1, 0)", 0, 0, 0, 0
"(1, 1)", 0, 0, 0, 0
"(1, 2)", 0, 0, 0, 0
"(1, 3)", 0, 0, 0, 0
"(1, 4)", 0, 0, 0, 0
"(2, 0)", 0, 0, 0, 0
"(2, 1)", 0, 0, 0, 0
"(2, 2)", 0, 0, 0, 0
"(2, 3)", 0, 0, 0, 0
"(2, 4)", 0, 0, 0, 0
"(3, 0)", 0, 0, 0, 0
"(3, 1)", 0, 0, 0, 0
"(3, 2)", 0, 0, 0, 0
"(3, 3)", 0, 0, 0, 0
"(3, 4)", 0, 0, 0, 0
"(4, 0)", 0, 0, 0, 0
"(4, 1)", 0, 0, 0, 0
"(4, 2)", 0, 0, 0, 0
"(4, 3)", 0, 0, 0, 0
"(4, 4)", 0, 0, 0, 0
"False, True, False, True, True, False, False"
Position,N,S,E,W
"(0, 0)", 0, 0, 0, 0
"(0, 1)", 0, 0, 0, 0
"(0, 2)", 0, 0, 0, 0
"(0, 3)", 0, 0, 0, 0
"(0, 4)", 0, 0, 0, 0
"(1, 0)", 0, 0, 0, 0
"(1, 1)", 0, 0, 0, 0
"(1, 2)", 0, 0, 0, 0
"(1, 3)", 0, 0, 0, 0
"(1, 4)", 0, 0, 0, 0
"(2, 0)", 0, 0, 0, 0
"(2, 1)", 0, 0, 0, 0
"(2, 2)", 0, 0, 0, 0
"(2, 3)", 0, 0, 0, 0
"(2, 4)", 0, 0, 0, 0
"(3, 0)", 0, 0, 0, 0
"(3, 1)", 0, 0, 0, 0
"(3, 2)", 0, 0, 0, 0
"(3, 3)", 0, 0, 0, 0
"(3, 4)", 0, 0, 0, 0
"(4, 0)", 0, 0, 0, 0
"(4, 1)", 0, 0, 0, 0
"(4, 2)", 0, 0, 0, 0
"(4, 3)", 0, 0, 0, 0
"(4, 4)", 0, 0, 0, 0
"True, True, False, True, False, True, True"
Position,N,S,E,W
"(0, 0)", 0, -4.93, -4.09, 0
"(0, 1)", -3.94, -3.39, -4.375, 0
"(0, 2)", -1.5, -1.7, -3.3249999999999997, 0
"(0, 3)", 0, -1.7, 0, 0
"(0, 4)", 0, 0, 32.849999999999994, 0
"(1, 0)", 0, -1.5, -2.45, -4.569999999999999
"(1, 1)", -2.8, -2.69, -2.225, -3.67
"(1, 2)", -2.9, -2.2, -2.2, -2.55
"(1, 3)", 0, -1.0, -1.0, 0
"(1, 4)", 0, 0, 0, -1.0
"(2, 0)", 0, -4.2725, -1.0, -1.5
"(2, 1)", -2.45, -2.55, -2.55, -3.885
"(2, 2)", -2.9749999999999996, 19.998887499999995, -1.75, -2.2
"(2, 3)", 0.45187499999999914, 29.21116749999999, 0, 0
"(2, 4)", 15.0, 0, 0, 45.7310495
"(3, 0)", 0, -2.9875, -1.75, -1.75
"(3, 1)", -2.575, -2.2, -1.0, -3.6425
"(3, 2)", -1.0, -1.0, -1.5, -2.1
"(3, 3)", 0, 17.4225, -1.925, 0
"(3, 4)", 0, 0, -5.3155, 43.31989999999999
"(4, 0)", 0, -1.5, 0, -1.875
"(4, 1)", -1.0, -1.0, 0, -2.2
"(4, 2)", -2.55, -1.925, 0, -1.0
"(4, 3)", -2.9749999999999996, -3.6075, 0, -2.6624999999999996
"(4, 4)", -4.641249999999999, 0, 0, -3.8850000000000002
"False, True, False, True, False, True, True"
Position,N,S,E,W
"(0, 0)", 0, 37.99499999999999, 0, 0
"(0, 1)", 5.8, 0, 0, 0
"(0, 2)", -1.0, -3.068875, -1.0, 0
"(0, 3)", -2.69, -4.13775, -3.1875, 0
"(0, 4)", -5.991724999999999, 0, -15.374757431249998, 0
"(1, 0)", 0, 0, 0, 23.65
"(1, 1)", -1.0, 0, 0, -1.0
"(1, 2)", -1.0, -2.575, -2.2, 0
"(1, 3)", -2.69, -3.275, -2.69, -1.75
"(1, 4)", -4.3525, 0, -3.4295999999999998, -14.572605612499999
"(2, 0)", 0, -1.0, 0, 4.875
"(2, 1)", -1.0, 0, -1.0, -1.5
"(2, 2)", -1.0, -2.53125, -1.0, -1.0
"(2, 3)", -1.7, -2.55, -1.0, -3.0625
"(2, 4)", -2.55, 0, 9.239499999999998, -2.8825000000000003
"(3, 0)", 0, 0, 0, -1.0
"(3, 1)", 0, 0, 0, -1.0
"(3, 2)", 0, 0, -1.0, 0
"(3, 3)", 0, 0, -1.0, 0
"(3, 4)", 0, 0, 29.064499999999995, 0
"(4, 0)", 0, 0, 0, -1.0
"(4, 1)", -1.0, 0, 0, 0
"(4, 2)", -1.0, 0, 0, 0
"(4, 3)", 0, 11.75, 0, 0
"(4, 4)", 15.0, 0, 0, 37.99499999999999
"True, True, False, True, False, True, False"
Position,N,S,E,W
"(0, 0)", 0, -9.106201249999998, -7.8761, 0
"(0, 1)", -6.9542375, -5.44425, -6.866124999999999, 0
"(0, 2)", -6.500993749999999, -3.4564999999999997, -4.707812499999999, 0
"(0, 3)", 0, -2.9411699999999996, 0, 0
"(0, 4)", 0, 0, 47.953495645, 0
"(1, 0)", 0, -7.922468749999999, -6.3698749999999995, -8.645595
"(1, 1)", -6.9429375, -5.608099999999999, -7.233171875, -5.35
"(1, 2)", -5.273, -4.1754999999999995, -3.97325, -4.230625
"(1, 3)", -3.3449999999999998, -1.5, -1.5, -3.5765499999999997
"(1, 4)", 0, 0, 0, -2.19
"(2, 0)", 0, -6.267624999999999, -7.2568125, -7.8761
"(2, 1)", -6.3178125, -4.647, -6.95034375, -6.866124999999999
"(2, 2)", -5.01375, -4.77425, -4.5465, -4.945499999999999
"(2, 3)", -3.5999999999999996, -2.925, -2.8, -2.69
"(2, 4)", -1.75, 0, -3.8, -2.55
"(3, 0)", 0, -8.0121, -4.85125, -7.551212499999999
"(3, 1)", -6.2989999999999995, -6.2915, -5.8071874999999995, -5.958625
"(3, 2)", -5.297499999999999, -4.458, -4.7005, -7.374044999999999
"(3, 3)", -5.82755, -3.15, -3.94, -3.04
"(3, 4)", -4.6575, 0, -3.8525, -3.04
"(4, 0)", 0, -3.6312499999999996, 0, -6.416375
"(4, 1)", -5.029375, -6.2439, 0, -4.3525
"(4, 2)", -4.709249999999999, -5.4110499999999995, 0, -6.047
"(4, 3)", -4.305, -4.702999999999999, 0, -4.93
"(4, 4)", -3.6399999999999997, 0, 0, -5.10675
"False, True, False, True, False, True, False"
Position,N,S,E,W
"(0, 0)", 0, 0, 45.882284999999996, 0
"(0, 1)", -2.7731, 0, 0, 0
"(0, 2)", -4.811, -5.2290874999999994, -6.187875, 0
"(0, 3)", -8.1421928, -11.4526882567625, -8.54741125, 0
"(0, 4)", -15.472096187848749, 0, -17.333679698656248, 0
"(1, 0)", 0, 0, 0, -1.7
"(1, 1)", -1.0, -1.75, -3.04, -1.85
"(1, 2)", -3.033, -5.2381874999999996, -2.795, -3.8674999999999997
"(1, 3)", -4.463099999999999, -3.8762499999999998, -4.3995, -6.243637499999999
"(1, 4)", -4.478125, 0, -4.7631499999999996, -21.032823565690684
"(2, 0)", 0, -1.0, -1.5, -1.0
"(2, 1)", -2.2, -1.0, -2.2, -1.7
"(2, 2)", -1.5, -2.19, -1.0, -1.75
"(2, 3)", -2.94, -4.4825, -3.04, -3.1875
"(2, 4)", -3.885, 0, -3.8799999999999994, -4.542125
"(3, 0)", 0, -1.0, -1.0, -1.0
"(3, 1)", -1.0, -1.0, 0, -2.2
"(3, 2)", -1.5, -2.296875, 0, 0
"(3, 3)", 0, -1.0, -1.7, -2.59375
"(3, 4)", 0, 0, -2.533, 0
"(4, 0)", 0, 0, 0, -1.0
"(4, 1)", 0, 0, 0, 0
"(4, 2)", 0, 0, 0, 0
"(4, 3)", 0, -1.7, 0, 0
"(4, 4)", 44.117549999999994, 0, 0, 0
"True, True, False, True, False, False, True"
Position,N,S,E,W
"(0, 0)", 0, 0, 0, 0
"(0, 1)", 0, 0, 0, 0
"(0, 2)", 0, 0, 0, 0
"(0, 3)", 0, 0, 0, 0
"(0, 4)", 0, 0, 0, 0
"(1, 0)", 0, 0, 0, 0
"(1, 1)", 0, 0, 0, 0
"(1, 2)", 0, 0, 0, 0
"(1, 3)", 0, 0, 0, 0
"(1, 4)", 0, 0, 0, 0
"(2, 0)", 0, 0, 0, 0
"(2, 1)", 0, 0, 0, 0
"(2, 2)", 0, 0, 0, 0
"(2, 3)", 0, 0, 0, 0
"(2, 4)", 0, 0, 0, 0
"(3, 0)", 0, 0, 0, 0
"(3, 1)", 0, 0, 0, 0
"(3, 2)", 0, 0, 0, 0
"(3, 3)", 0, 0, 0, 0
"(3, 4)", 0, 0, 0, 0
"(4, 0)", 0, 0, 0, 0
"(4, 1)", 0, 0, 0, 0
"(4, 2)", 0, 0, 0, 0
"(4, 3)", 0, 0, 0, 0
"(4, 4)", 0, 0, 0, 0
"False, True, False, True, False, False, True"
Position,N,S,E,W
"(0, 0)", 0, 0, 0, 0
"(0, 1)", 0, 0, 0, 0
"(0, 2)", 0, 0, 0, 0
"(0, 3)", 0, 0, 0, 0
"(0, 4)", 0, 0, 0, 0
"(1, 0)", 0, 0, 0, 0
"(1, 1)", 0, 0, 0, 0
"(1, 2)", 0, 0, 0, 0
"(1, 3)", 0, 0, 0, 0
"(1, 4)", 0, 0, 0, 0
"(2, 0)", 0, 0, 0, 0
"(2, 1)", 0, 0, 0, 0
"(2, 2)", 0, 0, 0, 0
"(2, 3)", 0, 0, 0, 0
"(2, 4)", 0, 0, 0, 0
"(3, 0)", 0, 0, 0, 0
"(3, 1)", 0, 0, 0, 0
"(3, 2)", 0, 0, 0, 0
"(3, 3)", 0, 0, 0, 0
"(3, 4)", 0, 0, 0, 0
"(4, 0)", 0, 0, 0, 0
"(4, 1)", 0, 0, 0, 0
"(4, 2)", 0, 0, 0, 0
"(4, 3)", 0, 0, 0, 0
"(4, 4)", 0, 0, 0, 0
"True, True, False, True, False, False, False"
Position,N,S,E,W
"(0, 0)", 0, 0, 0, 0
"(0, 1)", 0, 0, 0, 0
"(0, 2)", 0, 0, 0, 0
"(0, 3)", 0, 0, 0, 0
"(0, 4)", 0, 0, 0, 0
"(1, 0)", 0, 0, 0, 0
"(1, 1)", 0, 0, 0, 0
"(1, 2)", 0, 0, 0, 0
"(1, 3)", 0, 0, 0, 0
"(1, 4)", 0, 0, 0, 0
"(2, 0)", 0, 0, 0, 0
"(2, 1)", 0, 0, 0, 0
"(2, 2)", 0, 0, 0, 0
"(2, 3)", 0, 0, 0, 0
"(2, 4)", 0, 0, 0, 0
"(3, 0)", 0, 0, 0, 0
"(3, 1)", 0, 0, 0, 0
"(3, 2)", 0, 0, 0, 0
"(3, 3)", 0, 0, 0, 0
"(3, 4)", 0, 0, 0, 0
"(4, 0)", 0, 0, 0, 0
"(4, 1)", 0, 0, 0, 0
"(4, 2)", 0, 0, 0, 0
"(4, 3)", 0, 0, 0, 0
"(4, 4)", 0, 0, 0, 0
"False, True, False, True, False, False, False"
Position,N,S,E,W
"(0, 0)", 0, 0, 0, 0
"(0, 1)", 0, 0, 0, 0
"(0, 2)", 0, 0, 0, 0
"(0, 3)", 0, 0, 0, 0
"(0, 4)", 0, 0, 0, 0
"(1, 0)", 0, 0, 0, 0
